inkml_file_path,audio_file_path,latex_ground_truth,spoken_text
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_16_sub_35.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_16_sub_35.mp3,\log_2 \frac 1 2 + \log_4 \frac 2 4,log sub 2 fraction 1 2 plus log sub 4 fraction 2 4
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009210-947-225.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009210-947-225.mp3,\left ( \mbox { L } \right ),mbox start L end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1312-38.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1312-38.mp3,\frac { 4 } { 3 } \pi r ^ 3,fraction start 4 end start 3 end pi r to the power of 3
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1331-264.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1331-264.mp3,\left ( \int \mbox { g } dy \right ),integral from mbox start g end dy
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire006-equation071.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire006-equation071.mp3,$dg_{\beta} = dg_{\alpha}$,$dg sub start beta end equals dg sub start alpha end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire003-equation012.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire003-equation012.mp3,$\alpha(t)$,$ alpha t$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire020-equation065.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire020-equation065.mp3,$140 - ((175 + 16) / 168) \neq -114$,$140 minus 175 plus 16 / 168 neq minus 114$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009212-1031-56.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009212-1031-56.mp3,\mbox { B },mbox start B end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009220-1327-113.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009220-1327-113.mp3,\sqrt { 5 },square root of start 5 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0070.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0070.mp3,$( a + b ) + c = a + ( b + c )$,$ a plus b plus c equals a plus b plus c $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire003-equation057.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire003-equation057.mp3,$m_{1}=1$,$m sub start 1 end equals 1$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/116_leissi.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/116_leissi.mp3,$x = \frac{-b \pm \sqrt{b^2 -4ac}}{2a}$,$x equals fraction start minus b pm square root of start b to the power of 2 minus 4ac end end start 2a end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200925-1126-145.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200925-1126-145.mp3,{ - \left [ 2 \right ] },start minus [ 2 ] end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/121_em_314.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/121_em_314.mp3,"$E,F$","$E,F$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData1_0_sub_5.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData1_0_sub_5.mp3,e^{i \pi} + 1 = 0,e to the power of start i pi end plus 1 equals 0
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire035-equation011.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire035-equation011.mp3,$b = a \sqrt{1-e^2}$,$b equals a square root of start 1 minus e to the power of 2 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire029-equation035.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire029-equation035.mp3,$75 - 35 - 86 + 96 \geq 221$,$75 minus 35 minus 86 plus 96 geq 221$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/120_em_293.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/120_em_293.mp3,$p_A = u + c [L + \frac{1}{3}(a-b)]$,$p sub A equals u plus c [L plus fraction start 1 end start 3 end a minus b]$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire033-equation016.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire033-equation016.mp3,$3-\alpha$,$3 minus alpha $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB2959.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB2959.mp3,$\sum_{n = 0}^{\infty} f_{n} ( x )$,$ sum from sub start n equals 0 end to the power of start in fty end f sub start n end x $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire035-equation054.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire035-equation054.mp3,$\beta = \frac{\beta_{1} - \beta_{2}}{\sqrt{3}}$,$ beta equals fraction start beta sub start 1 end minus beta sub start 2 end end start square root of start 3 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire002-equation029.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire002-equation029.mp3,"$\frac{dx(t)}{dt} = f(x(t),t)$","$ fraction start dxt end start dt end equals fxt,t$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/26_em_96.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/26_em_96.mp3,$4+4+\frac{4}{4}$,$4 plus 4 plus fraction start 4 end start 4 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/127_em_506.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/127_em_506.mp3,"$L^2\left(I, R,\mu \right)$","$L to the power of 2I, R,mu $"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-1617-79.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-1617-79.mp3,\frac { \frac { \frac { x_4 } { x_3 } } { x_2 } } { x_1 },fraction start fraction start fraction start x sub 4 end start x sub 3 end end start x sub 2 end end start x sub 1 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire027-equation059.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire027-equation059.mp3,$a^{op}b^{op}=ba$,$a to the power of start op end b to the power of start op end equals ba$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-1550-66.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-1550-66.mp3,\frac { \sqrt { 1 + \cos ^ 2 \left ( \theta \right ) } } { 2 } = \cos \left ( 2 \theta \right ),fraction start square root of start 1 plus cos to the power of 2 theta end end start 2 end equals cos 2 theta
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire030-equation037.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire030-equation037.mp3,$o_i=0$,$o sub i equals 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire042-equation000.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire042-equation000.mp3,$116 \pm ((75 + 78) \times 125) - (80 / 184)$,$116 pm 75 plus 78 times 125 minus 80 / 184$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/518_em_433.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/518_em_433.mp3,$\mathrm{M}^n$,$mathrm start M end to the power of n$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_21_sub_28.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_21_sub_28.mp3,z_1^2 + 1^z - z_2^2 + 2^z,z sub 1 to the power of 2 plus 1 to the power of z minus z sub 2 to the power of 2 plus 2 to the power of z
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0035.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0035.mp3,$4 \cdot 5 \cdot 10 = 200$,$4 cdot 5 cdot 10 equals 200$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData1_2_sub_21.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData1_2_sub_21.mp3,A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b},A equals square root of start a plus fraction start 1 end start square root of start a plus fraction start 1 end start square root of start a end end end end end plus square root of start b end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/519_em_454.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/519_em_454.mp3,$\int f(x)-g(x)dx = \int f(x)dx- \int g(x)dx$,$ integral from fx minus gxdx equals integral from fxdx minus integral from gxdx$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1251-76.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1251-76.mp3,{ \mbox { V } + { V } _ { \mbox { b } } },start mbox start V end plus start V end sub start mbox start b end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009213-139-63.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009213-139-63.mp3,{ - \mbox { s } },start minus mbox start s end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3306.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3306.mp3,$\lim_{y \to \infty} y \sin ( \frac{c}{y} ) = c$,$ limit as sub start y to in fty end y sin fraction start c end start y end equals c$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire030-equation072.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire030-equation072.mp3,$z^1(X) = \sum_{i=1}^n x_ip_i^1$,$z to the power of 1X equals sum from sub start i equals 1 end to the power of n x sub ip sub i to the power of 1$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1251-263.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1251-263.mp3,\mu,mu
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200925-1126-100.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200925-1126-100.mp3,\left ( \left [ { z 4 } \right ] \right ),[ start z 4 end ]
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0541.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0541.mp3,$x = a \times b$,$x equals a times b$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire025-equation043.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire025-equation043.mp3,$z_0 = \theta$,$z sub 0 equals theta$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire009-equation063.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire009-equation063.mp3,$\sin^2(x)(1-\sin^2(y))=\sin^2(y)(1-\sin^2(x))$,$ sin to the power of 2x1 minus sin to the power of 2y equals sin to the power of 2y1 minus sin to the power of 2x$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1876.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1876.mp3,$v = v_{0} t - g {t^{2}}$,$v equals v sub start 0 end t minus g start t to the power of start 2 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1331-165.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1331-165.mp3,0.3,0.3
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3493.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3493.mp3,$\frac{1}{{n^{2}}} \leq \frac{1}{n - 1} - \frac{1}{n}$,$ fraction start 1 end start start n to the power of start 2 end end end leq fraction start 1 end start n minus 1 end minus fraction start 1 end start n end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/ritm_429_0.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/ritm_429_0.mp3,$ lim _ {\times \rightarrow + \infty} (\sqrt {x 2 + 4 x + 1} - \sqrt {x ^ 2 + x + 1}) $,$ lim sub start times arrow plus in fty end square root of start x 2 plus 4 x plus 1 end minus square root of start x to the power of 2 plus x plus 1 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200925-1126-56.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200925-1126-56.mp3,2 \alpha + 3 \sqrt { \beta },2 alpha plus 3 square root of start beta end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1504.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1504.mp3,"$F ( x , y , z ) = G ( x , y ) + H ( y , z ) = 21$","$F x , y , z equals G x , y plus H y , z equals 21$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1254-250.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1254-250.mp3,33,33
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-7.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-7.mp3,\sum _m f \left ( m + 3 \right ),sum from sub m f m plus 3
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/73_leo.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/73_leo.mp3,$\left| $\frac{a x_0 + b y_0 + c}{\sqrt{a^2 + b^2}} \right|$,$| $ fraction start a x sub 0 plus b y sub 0 plus c end start square root of start a to the power of 2 plus b to the power of 2 end end |$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-131-347.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-131-347.mp3,\sum _ { { g = z } } ^ { \sqrt { \mbox { j } } } { \mbox { A } },sum from sub start start g equals z end end to the power of start square root of start mbox start j end end end start mbox start A end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-238.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-238.mp3,l,l
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1833.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1833.mp3,$5 0 ! \cdot n = 4 8 !$,$5 0 ! cdot n equals 4 8 !$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire006-equation034.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire006-equation034.mp3,"$f(x_{i},\beta)$","$fx sub start i end , beta $"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-131-302.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-131-302.mp3,\sum _ { { m = X } } ^ { 9.6 } { \tan \mbox { g } },sum from sub start start m equals X end end to the power of start 9.6 end start tan mbox start g end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1541.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1541.mp3,$V = a \cdot b \cdot c$,$V equals a cdot b cdot c$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire038-equation019.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire038-equation019.mp3,$\theta = \frac{2k \pi }{q}$,$theta equals fraction start 2k pi end start q end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1419.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1419.mp3,$1 + 2 = 3$,$1 plus 2 equals 3$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire047-equation026.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire047-equation026.mp3,$f(x) dx$,$fx dx$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_11_sub_35.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_11_sub_35.mp3,\log_2 \frac 1 2 + \log_4 \frac 2 4,log sub 2 fraction 1 2 plus log sub 4 fraction 2 4
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/105_em_71.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/105_em_71.mp3,$\mu_n = E[X^n]$,$mu sub n equals E[X to the power of n]$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/31_em_192.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/31_em_192.mp3,$\int_{a}^x f(x)dx$,$ integral from sub start a end to the power of x fxdx$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1556-74.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1556-74.mp3,e_ { f_ { g_h } },e sub start f sub start g sub h end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3343.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3343.mp3,$\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{3}}}$,$ fraction start start T sub start 1 end to the power of start 2 end end end start start T sub start 2 end to the power of start 2 end end end equals fraction start start a sub start 1 end to the power of start 3 end end end start start a sub start 2 end to the power of start 3 end end end $
